даос	1.5568662062544139E-6
дар	4.875003501625216E-5
дареный	1.292093041925432E-6
дарить	1.950848674775939E-5
дармовой	2.6583225698629784E-6
дармоед	3.886870052349455E-6
дарование	5.189554020848047E-6
даровать	5.644963863493896E-6
даровой	1.4297750873765025E-6
дарственный	1.8851849300223514E-6
дата	3.098905115306405E-5
датировать	2.8489592481798456E-6
датский	4.088097657239481E-6
датчанин	1.4933206468154582E-6
датчик	1.4064750489155521E-5
дать	5.782645908944966E-4
даться	8.36683199279583E-6
дача	7.377639450862753E-5
дачка	2.3935494055339967E-6
дачник	4.3422798949953036E-6
дачный	1.1544109964743613E-5
два	0.0014525985341416606
двадцатилетний	4.607053059324285E-6
двадцатка	1.6839573251323254E-6
двадцатый	2.7356363338470415E-5
двадцать	2.7324590558750936E-4
двадцатью	1.2285474824864763E-6
дважды	4.2660252236685574E-5
двенадцатый	1.6850164177896412E-5
двенадцать	6.897870477098638E-5
дверка	4.0245520978005255E-6
дверной	1.776098386318811E-5
дверца	5.4320862393733934E-5
дверь	7.356033960653508E-4
двести	6.256060326765185E-5
двигатель	4.829462517360631E-5
двигательный	6.809965786541415E-6
двигать	1.7962211468078137E-5
двигаться	1.2719702814364292E-4
движение	2.447880858854304E-4
движенье	1.8110484440102365E-6
движимый	2.467685891546112E-6
движок	3.6326878145936325E-6
движущий	2.7218681293019343E-6
двинуть	1.6659527499579544E-5
двинуться	6.995307001571703E-5
двое	1.6498545415667525E-4
двоечник	2.139367167778174E-6
двоиться	2.139367167778174E-6
двойка	1.0368517115122932E-5
двойник	2.0027442149844196E-5
двойной	2.9432184946809632E-5
двойняшка	2.3300038460950412E-6
двойственность	1.101456363608565E-6
двойственный	1.2285474824864763E-6
двор	2.3473729656750222E-4
дворец	8.064990585460791E-5
дворецкий	2.0758216083392186E-6
дворик	1.2253702045145285E-5
дворник	1.9582623233771502E-5
дворницкий	4.151643216678437E-6
дворничиха	4.088097657239481E-6
дворняга	2.9866412936309164E-6
дворовый	5.189554020848047E-6
дворцовый	9.468288356404394E-6
дворянин	8.102058828466847E-6
дворянский	7.392466748065177E-6
дворянство	5.380190699164913E-6
двоюродный	1.393765937027761E-5
двоякий	1.1650019230475206E-6
двуколка	1.2285474824864763E-6
двусмысленность	1.8110484440102365E-6
двустволка	4.0245520978005255E-6
двухсотый	1.292093041925432E-6
де	4.097629491155324E-5
дебаркадер	1.292093041925432E-6
дебаты	2.3935494055339967E-6
дебелый	1.6204117656933695E-6
дебил	6.1639192655787E-6
дебри	4.861235297080109E-6
дебют	3.7597789334715434E-6
дебютировать	1.4297750873765025E-6
дебютный	1.6204117656933695E-6
дева	1.4393069212923459E-5
девальвация	2.9125048076188014E-6
девать	8.81165090886852E-6
деваться	1.938139562888148E-5
деваха	3.431460209703606E-6
деверь	1.4933206468154582E-6
девиз	2.20291272721713E-6
девиза	4.797689737641153E-6
девица	6.339728646693144E-5
девичество	1.9487304894613073E-6
девичий	1.7242028461103305E-5
девка	4.953376358266595E-5
девонька	2.6583225698629784E-6
девочка	2.0232906125363485E-4
девственница	1.3662295279375469E-6
девственность	2.139367167778174E-6
девственный	4.6705986187632416E-6
девушка	3.0346181910073276E-4
девчата	1.0760381398329826E-5
девчонка	6.243351214877394E-5
девчоночий	1.6839573251323254E-6
девчушка	4.734144178202197E-6
девяносто	2.0684079597380072E-5
девяностый	3.886870052349455E-6
девятка	6.809965786541415E-6
девятнадцатилетний	1.9487304894613073E-6
девятнадцатый	1.0887472517207737E-5
девятнадцать	1.0887472517207737E-5
девятый	3.5267785488620395E-5
девять	6.171332914179911E-5
девятьсот	1.1406427919292542E-5
дегенерат	9.53183391584335E-6
дегенеративный	4.469371013873215E-6
дегенерация	5.507281818042825E-6
деготь	5.7720549823718065E-6
деградация	5.1260084614090905E-6
деградировать	2.139367167778174E-6
дегтярный	1.1650019230475206E-6
дед	1.5435216387722333E-4
дедка	1.8110484440102365E-6
дедов	5.4437362586038685E-6
дедовский	3.431460209703606E-6
дедовщина	1.4933206468154582E-6
дедуля	1.5568662062544139E-6
дедушка	8.368950178110461E-5
дедушкин	4.797689737641153E-6
деев	1.292093041925432E-6
дежкин	1.1650019230475206E-6
дежурить	2.1647853915537565E-5
дежурка	5.899146101249718E-6
дежурный	1.5949935419177873E-5
дежурство	1.8735349107918764E-5
дезертир	6.1639192655787E-6
дезертировать	1.292093041925432E-6
дезертирство	1.6204117656933695E-6
дезинфекция	3.3679146502646508E-6
дезинфицирующий	2.6583225698629784E-6
дезинформация	3.505596695715721E-6
дезодорант	1.3662295279375469E-6
действенный	4.734144178202197E-6
действие	2.049238382640589E-4
действительно	2.6248552418917955E-4
действительность	4.953376358266595E-5
действительный	1.8798894667357717E-5
действо	4.607053059324285E-6
действовать	1.2576725305626642E-4
действующий	2.9103866223041696E-5
декабрист	6.5451926222124335E-6
декабрь	5.0561083460262396E-5
декабрьский	5.316645139725957E-6
декада	3.3679146502646508E-6
декан	1.2571429842340062E-5
деканат	2.3300038460950412E-6
декламировать	5.507281818042825E-6
декларация	6.5451926222124335E-6
декларировать	2.6583225698629784E-6
декольте	1.6204117656933695E-6
декоративный	4.797689737641153E-6
декорация	1.0506199160574004E-5
декрет	3.505596695715721E-6
деланно	1.5568662062544139E-6
деланный	2.8489592481798456E-6
делать	7.651626721310384E-4
делаться	7.552389739319882E-5
делегат	7.78433103127207E-6
делегация	1.8735349107918764E-5
дележ	2.266458286656086E-6
дележка	1.5568662062544139E-6
деление	1.626766321637265E-5
делец	2.5312314509850675E-6
деликатес	4.532916573312172E-6
деликатно	1.160765552418257E-5
деликатность	5.1260084614090905E-6
деликатный	1.0241425996245023E-5
делимый	1.1650019230475206E-6
делить	2.378722108331574E-5
делиться	3.0724277988735065E-5
делишки	3.304369090825695E-6
дело	0.001539465313894713
деловитость	2.0758216083392186E-6
деловитый	2.4242630925961587E-5
деловой	4.376170860029414E-5
делопроизводство	1.101456363608565E-6
дельный	4.532916573312172E-6
дельта	1.3662295279375469E-6
дельфин	6.60873818165139E-6
дельце	4.532916573312172E-6
деляга	1.1650019230475206E-6
делянка	1.6204117656933695E-6
дем	1.292093041925432E-6
демагог	1.7475028845712808E-6
демагогия	3.569142255154677E-6
демаскировать	1.292093041925432E-6
демиург	1.9487304894613073E-6
демобилизация	1.6204117656933695E-6
демобилизовать	3.050186853069872E-6
демобилизоваться	2.139367167778174E-6
демографический	3.886870052349455E-6
демократ	2.216680931762237E-5
демократизация	1.7475028845712808E-6
демократизм	1.2285474824864763E-6
демократический	3.228114419498948E-5
демократичный	2.467685891546112E-6
демократия	4.064797618778531E-5
демон	1.3418703968192805E-5
демонический	2.3300038460950412E-6
демонстрант	1.6204117656933695E-6
демонстративно	1.1798292202499437E-5
демонстративный	2.139367167778174E-6
демонстрационный	1.6204117656933695E-6
демонстрация	1.6077026538055785E-5
демонстрировать	2.28869923245972E-5
демонстрироваться	1.9487304894613073E-6
деморализовать	1.8110484440102365E-6
демьян	1.3662295279375469E-6
денежка	9.9872437584892E-6
денежный	2.586304269165496E-5
денек	9.786016153599174E-6
денечек	1.292093041925432E-6
денисова	1.8110484440102365E-6
денно	1.6839573251323254E-6
деноминация	2.3935494055339967E-6
денщик	1.2285474824864763E-6
день	0.0013620355210145758
деньга	2.20291272721713E-6
деньги	5.224504078539472E-4
деньжата	2.5312314509850675E-6
департамент	1.069683583889087E-5
депеша	2.5312314509850675E-6
депо	1.0368517115122932E-5
деповский	3.505596695715721E-6
депортация	1.6839573251323254E-6
депрессивный	2.5947770104240234E-6
депрессия	7.78433103127207E-6
депутат	5.186376742876098E-5
депутатский	6.354555943895567E-6
дер	5.189554020848047E-6
дергать	1.9444941188320435E-5
дергаться	1.7697438303749154E-5
дергаусов	1.1650019230475206E-6
деревенский	4.226838795347868E-5
деревенщина	1.101456363608565E-6
деревенька	7.78433103127207E-6
деревня	1.9306200050212048E-4
дерево	2.3778748342057212E-4
деревушка	8.949332954319589E-6
деревцо	8.557468671112696E-6
деревянный	1.0061380244501314E-4
деревяшка	4.40582545443426E-6
держава	1.8407030384150825E-5
державный	1.5568662062544139E-6
держатель	1.101456363608565E-6
держать	2.8316960378655965E-4
держаться	1.2543893433249848E-4
дерзать	1.5568662062544139E-6
дерзить	1.6204117656933695E-6
дерзкий	1.3090385244424867E-5
дерзко	4.0245520978005255E-6
дерзнуть	2.7218681293019343E-6
дерзость	7.265375629187265E-6
дерматин	1.6204117656933695E-6
дерматит	1.6839573251323254E-6
дерн	2.5947770104240234E-6
дернуть	3.1571552114587806E-5
дернуться	1.750680162543229E-5
дерьмо	2.6583225698629788E-5
дерьмовый	2.0122760489002627E-6
десант	7.974967709588936E-6
десантник	1.1279336800414631E-5
десантный	7.646648985820998E-6
десенсибилизировать	1.2285474824864763E-6
десерт	2.5947770104240234E-6
дескать	3.481237564597454E-5
десна	6.089782779566585E-6
десница	1.292093041925432E-6
деспот	2.3300038460950412E-6
деспотизм	1.4933206468154582E-6
дестабилизация	1.4297750873765025E-6
деструктивный	1.5568662062544139E-6
десятеро	1.5568662062544139E-6
десятиклассник	1.6204117656933695E-6
десятиклассница	1.2285474824864763E-6
десятилетие	2.6519680139190832E-5
десятилетка	2.6583225698629784E-6
десятник	4.088097657239481E-6
десяток	1.4365532803833244E-4
десятый	3.6496332971106875E-5
десять	2.5159805167197184E-4
десятью	2.0758216083392186E-6
деталь	5.101649330290824E-5
детально	3.1137324125088277E-6
детальный	3.6326878145936325E-6
детвора	5.1260084614090905E-6
детдом	1.0177880436806066E-5
детдомовец	1.3662295279375469E-6
детдомовский	2.20291272721713E-6
детектив	1.2317247604584242E-5
детективный	4.6705986187632416E-6
детектор	2.5947770104240234E-6
детеныш	4.088097657239481E-6
детина	7.583103426382043E-6
детишки	1.464725145067928E-5
детище	4.6705986187632416E-6
детка	4.40582545443426E-6
детонатор	4.278734335556348E-6
детородный	1.292093041925432E-6
деточка	5.051871975396975E-6
детсад	3.1137324125088277E-6
детски	1.0177880436806066E-5
детский	1.3548972365042664E-4
детство	1.2336311272415928E-4
деть	6.1639192655787E-6
деться	2.6646771258068744E-5
дефекация	1.7475028845712808E-6
дефект	9.468288356404394E-6
дефективный	1.2285474824864763E-6
дефицит	1.2709111887791134E-5
дефицитный	4.734144178202197E-6
деформация	3.886870052349455E-6
деформировать	1.7475028845712808E-6
дешевенький	2.0758216083392186E-6
дешевизна	1.4933206468154582E-6
дешевка	5.380190699164913E-6
дешево	7.78433103127207E-6
дешевый	4.939608153721487E-5
дешифровка	1.1650019230475206E-6
деяние	6.746420227102461E-6
деятель	3.169864323346572E-5
деятельность	1.0794272363363937E-4
деятельный	4.98832641595802E-6
джаз	1.056974472001296E-5
джазовый	3.3679146502646508E-6
джей	1.8110484440102365E-6
джейн	3.505596695715721E-6
джексон	4.924780856519065E-6
джем	1.292093041925432E-6
джемпер	2.0122760489002627E-6
джентльмен	1.4784933496130353E-5
джентльменский	1.7475028845712808E-6
джерси	1.9487304894613073E-6
джи	1.6839573251323254E-6
джигит	2.20291272721713E-6
джин	1.3090385244424867E-5
джинн	6.418101503334522E-6
джинса	1.3355158408753849E-5
джинсовый	5.380190699164913E-6
джинсы	1.4583705891240326E-5
джип	1.3545795087070716E-5
джокер	2.5947770104240234E-6
джунгли	1.2444338723462151E-5
дзинь	1.292093041925432E-6
дзот	1.9487304894613073E-6
дзюдо	1.292093041925432E-6
ди	9.84956171303813E-6
диабет	6.809965786541415E-6
диагноз	2.158430835609861E-5
диагностик	2.7218681293019343E-6
диагностика	4.734144178202197E-6
диагностировать	1.101456363608565E-6
диагностический	4.469371013873215E-6
диагональ	2.5312314509850675E-6
диаграмма	4.088097657239481E-6
диалект	2.9125048076188014E-6
диалектик	3.304369090825695E-6
диалектика	2.78541368874089E-6
диалектический	5.189554020848047E-6
диалог	1.5430980017093068E-5
диаметр	1.582284430029996E-5
диаметральный	1.3662295279375469E-6
диапазон	1.069683583889087E-5
диаспора	1.2285474824864763E-6
диатез	2.266458286656086E-6
диафрагма	4.797689737641153E-6
див	4.215188776117393E-6
диван	8.991696660612228E-5
диванный	1.3662295279375469E-6
диванчик	6.1639192655787E-6
диверсант	7.583103426382043E-6
диверсионный	4.6705986187632416E-6
диверсия	5.380190699164913E-6
дивиденд	2.3935494055339967E-6
дивизион	1.3291612849314894E-5
дивизионный	3.886870052349455E-6
дивизия	5.115417534835931E-5
дивиться	3.823324492910499E-6
дивно	1.7475028845712808E-6
дивный	1.0368517115122932E-5
диво	4.469371013873215E-6
дивчина	1.7475028845712808E-6
диета	1.8279939265272915E-5
диетический	1.7475028845712808E-6
дизайн	2.5947770104240234E-6
дизайнер	2.20291272721713E-6
дизельный	2.8489592481798456E-6
дизентерия	2.5947770104240234E-6
дикарь	1.0760381398329826E-5
дикий	9.400506426336175E-5
дико	1.750680162543229E-5
дикобраз	6.60873818165139E-6
диковато	1.101456363608565E-6
диковатый	2.0122760489002627E-6
диковина	1.4297750873765025E-6
диковинка	3.1772779719477836E-6
диковинный	9.139969632636458E-6
дикость	5.380190699164913E-6
диктант	1.1650019230475206E-6
диктат	1.2285474824864763E-6
диктатор	7.000602464858283E-6
диктатура	1.4456614772362415E-5
диктовать	1.1798292202499437E-5
диктоваться	1.101456363608565E-6
диктовка	1.1650019230475206E-6
диктор	8.165604387905804E-6
дикторша	1.8851849300223514E-6
диктофон	3.3679146502646508E-6
дилемма	1.3662295279375469E-6
дилер	1.101456363608565E-6
дилетант	3.950415611788411E-6
дилижанс	3.6962333740325883E-6
димин	1.101456363608565E-6
дина	1.3355158408753849E-5
динамик	4.98832641595802E-6
динамика	6.227464825017655E-6
динамит	2.3935494055339967E-6
динамический	2.8489592481798456E-6
динамичный	2.139367167778174E-6
динамо	6.02623722012763E-6
династия	7.1912391431751496E-6
динго	2.5947770104240234E-6
динозавр	5.1260084614090905E-6
диплом	2.3342402167243048E-5
дипломат	2.0546397551928998E-5
дипломатический	1.4001204929716566E-5
дипломатичный	1.7475028845712808E-6
дипломатия	4.40582545443426E-6
дипломированный	1.292093041925432E-6
дипломный	3.240823531386739E-6
директива	8.557468671112696E-6
директор	1.8417621310723984E-4
директорский	5.644963863493896E-6
директриса	2.7218681293019343E-6
дирекция	4.98832641595802E-6
дирижабль	3.1772779719477836E-6
дирижер	6.02623722012763E-6
дирижерский	1.3662295279375469E-6
дирижировать	2.20291272721713E-6
диск	2.858491082095689E-5
дискант	1.292093041925432E-6
дискета	5.253099580287002E-6
дискомфорт	1.8110484440102365E-6
дискотека	5.253099580287002E-6
дискредитация	1.5568662062544139E-6
дискредитировать	2.0122760489002627E-6
дискриминация	2.5312314509850675E-6
дискуссионный	1.2285474824864763E-6
дискуссия	1.8735349107918764E-5
дискутировать	1.5568662062544139E-6
дислокация	2.266458286656086E-6
диснейленд	1.4933206468154582E-6
диспансер	2.139367167778174E-6
диспепсический	1.292093041925432E-6
диспепсия	1.101456363608565E-6
диспетчер	8.949332954319589E-6
диспетчерский	5.051871975396975E-6
дисплей	3.505596695715721E-6
диспозиция	1.4297750873765025E-6
диспут	4.734144178202197E-6
диссертация	1.626766321637265E-5
диссидент	1.1798292202499437E-5
диссидентский	3.431460209703606E-6
диссидентство	1.292093041925432E-6
диссонанс	1.5568662062544139E-6
дистанционный	3.505596695715721E-6
дистанция	1.277265744723009E-5
дистиллированный	1.6839573251323254E-6
дистрофик	1.101456363608565E-6
дистрофический	1.8851849300223514E-6
дистрофия	2.5312314509850675E-6
дисциплина	1.9190758950564613E-5
дисциплинарный	1.4933206468154582E-6
дисциплинированный	3.505596695715721E-6
дитя	1.802575702751709E-5
диурез	2.0758216083392186E-6
дифтерия	1.6839573251323254E-6
дифференциальный	1.6839573251323254E-6
дифференциация	1.5568662062544139E-6
дифференцировать	1.2285474824864763E-6
диффузный	2.266458286656086E-6
дичь	7.847876590711026E-6
длань	1.5568662062544139E-6
длина	2.7811773181116267E-5
длиннейший	1.101456363608565E-6
длинно	5.507281818042825E-6
длиннобородый	1.6204117656933695E-6
длинноволосый	4.215188776117393E-6
длинноногий	4.924780856519065E-6
длинноносый	1.101456363608565E-6
длиннополый	1.4297750873765025E-6
длинный	2.584715630179522E-4
длиннющий	3.823324492910499E-6
длительно	3.050186853069872E-6
длительность	5.1260084614090905E-6
длительный	3.76613348941544E-5
длиться	2.6773862376946657E-5
для	0.0023828207969153864
дневальный	6.809965786541415E-6
дневник	3.980070206193257E-5
дневниковый	1.4297750873765025E-6
дневной	2.346949328612096E-5
днепр	1.0304971555683977E-5
днепровский	2.9125048076188014E-6
днепропетровск	1.4933206468154582E-6
днестр	2.467685891546112E-6
днище	6.5451926222124335E-6
дно	1.0184234992749962E-4
до	0.002109437209282426
добавить	1.269958005387529E-4
добавиться	2.3935494055339967E-6
добавка	1.1650019230475206E-6
добавление	4.797689737641153E-6
добавлять	2.4761586328046393E-5
добавляться	2.3935494055339967E-6
добавок	5.316645139725957E-6
добавочный	2.8489592481798456E-6
добежать	1.1025154562658808E-5
добела	2.7218681293019343E-6
добивать	4.088097657239481E-6
добиваться	2.6583225698629788E-5
добираться	1.582284430029996E-5
добить	7.000602464858283E-6
добиться	5.419377127485603E-5
доблестный	7.000602464858283E-6
доблесть	4.861235297080109E-6
добраться	7.96119950504383E-5
добрейший	2.266458286656086E-6
добренький	1.6204117656933695E-6
добреть	3.6962333740325883E-6
добро	7.747262788266012E-5
доброволец	1.1342882359853588E-5
добровольно	1.5229752412203042E-5
добровольный	1.0114334877367112E-5
добродетель	5.57082737748178E-6
добродушие	2.8489592481798456E-6
добродушно	1.3228067289875938E-5
добродушный	1.3545795087070716E-5
доброжелатель	2.5312314509850675E-6
доброжелательность	2.5947770104240234E-6
доброжелательный	6.418101503334522E-6
доброкачественный	3.505596695715721E-6
добролюбов	4.40582545443426E-6
добром	1.1406427919292542E-5
добропорядочный	3.1137324125088277E-6
добросовестно	8.748105349429563E-6
добросовестность	2.78541368874089E-6
добросовестный	4.797689737641153E-6
доброта	1.9646168793210462E-5
добротно	1.4297750873765025E-6
добротный	8.885787394880634E-6
доброхот	1.5568662062544139E-6
добрый	2.1328007933028154E-4
добряк	1.0432062674561888E-5
добряков	1.6839573251323254E-6
добывание	2.5947770104240234E-6
добывать	2.112889851345276E-5
добываться	1.2285474824864763E-6
добытчик	1.7475028845712808E-6
добыть	2.6191361415422896E-5
добыча	2.9760503670577572E-5
доведение	1.4297750873765025E-6
довезти	8.430377552234785E-6
доверенность	3.431460209703606E-6
доверенный	4.98832641595802E-6
доверие	2.9622821625126498E-5
доверительный	4.088097657239481E-6
доверить	1.2126610926267373E-5
довериться	5.57082737748178E-6
доверху	3.950415611788411E-6
доверчиво	5.380190699164913E-6
доверчивость	3.6326878145936325E-6
доверчивый	1.1279336800414631E-5
довершение	3.6326878145936325E-6
доверять	3.48759212054135E-5
доверяться	1.3662295279375469E-6
довесок	2.0122760489002627E-6
довести	3.604092312846102E-5
довестись	1.8089302586956047E-5
довод	1.4710797010118237E-5
доводить	1.3164521730436982E-5
доводиться	8.885787394880634E-6
довоенный	1.1152245681536719E-5
довозить	1.2285474824864763E-6
довольно	2.0414010969764507E-4
довольный	7.357516690373751E-5
довольствие	3.569142255154677E-6
довольство	2.5312314509850675E-6
довольствоваться	6.227464825017655E-6
дог	3.050186853069872E-6
догадаться	7.546035183375985E-5
догадка	1.90636678316867E-5
догадливый	3.240823531386739E-6
догадываться	4.285088891500244E-5
догма	3.240823531386739E-6
догмат	1.2285474824864763E-6
догнать	3.695174281375272E-5
договаривать	2.20291272721713E-6
договариваться	1.3874113810838654E-5
договор	4.3041525593319305E-5
договоренность	4.797689737641153E-6
договорить	1.2063065366828418E-5
договориться	5.1673130750444114E-5
договорной	1.4933206468154582E-6
догола	2.5312314509850675E-6
догонять	1.6924300663908527E-5
догорать	7.127693583736195E-6
догореть	1.6204117656933695E-6
доделать	2.139367167778174E-6
доделывать	1.5568662062544139E-6
додумать	2.6583225698629784E-6
додуматься	9.330606310953325E-6
доедать	4.6705986187632416E-6
доезжать	1.8110484440102365E-6
доесть	5.899146101249718E-6
доехать	1.8407030384150825E-5
дож	3.950415611788411E-6
дождаться	5.8991461012497184E-5
дождевик	2.20291272721713E-6
дождевой	6.8735113459803715E-6
дождик	7.974967709588936E-6
дождичек	1.4297750873765025E-6
дождливый	5.507281818042825E-6
дождь	1.4255387167472387E-4
дожевывать	2.0122760489002627E-6
доживать	5.57082737748178E-6
дожидаться	4.148465938706489E-5
дожить	1.8152848146395003E-5
доза	2.625490697486185E-5
дозволить	6.937056905419327E-6
дозвониться	4.861235297080109E-6
дозиметрист	2.139367167778174E-6
дозировать	1.3662295279375469E-6
дозировка	1.6839573251323254E-6
дознаватель	2.9125048076188014E-6
дознание	1.8851849300223514E-6
дознаться	2.467685891546112E-6
дозор	5.1260084614090905E-6
дозорный	1.7475028845712808E-6
дозреть	1.101456363608565E-6
доиграть	1.3662295279375469E-6
доиграться	2.3935494055339967E-6
доисторический	2.20291272721713E-6
доить	4.797689737641153E-6
дойти	7.047202541780184E-5
док	9.923698199050243E-6
дока	3.0470095750979243E-5
доказательный	1.101456363608565E-6
доказательство	4.135756826818698E-5
доказать	6.806788508569467E-5
доказывать	4.025611190457841E-5
доказываться	1.1650019230475206E-6
докатиться	4.797689737641153E-6
докер	1.2285474824864763E-6
доклад	3.8964018862652984E-5
докладной	3.886870052349455E-6
докладчик	5.507281818042825E-6
докладывать	3.1762188792904675E-5
доколе	1.5568662062544139E-6
доконать	2.9125048076188014E-6
докончить	2.8489592481798456E-6
докопаться	3.6326878145936325E-6
докрасна	2.266458286656086E-6
доктор	1.645300443140294E-4
докторский	8.430377552234785E-6
докторша	3.505596695715721E-6
доктрина	4.469371013873215E-6
документ	1.6809918656918407E-4
документально	1.6204117656933695E-6
документальный	7.456012307504132E-6
документация	4.088097657239481E-6
докуривать	1.3662295279375469E-6
докурить	3.505596695715721E-6
докучать	1.6839573251323254E-6
докучливый	1.292093041925432E-6
дол	3.3679146502646508E-6
долбануть	2.5947770104240234E-6
долбать	1.6839573251323254E-6
долбить	1.0506199160574004E-5
долг	7.928367632667036E-5
долгий	1.4035095894750677E-4
долго	3.527943550785087E-4
долгов	1.101456363608565E-6
долговечный	1.101456363608565E-6
долговой	3.240823531386739E-6
долговременный	1.9487304894613073E-6
долговязый	1.0506199160574004E-5
долгожданный	9.076424073197501E-6
долгожитель	1.5568662062544139E-6
долголетие	1.8851849300223514E-6
долгоносик	2.266458286656086E-6
долгосрочный	3.823324492910499E-6
долгушин	2.20291272721713E-6
долдонить	1.6204117656933695E-6
долетать	5.835600541810762E-6
долететь	9.786016153599174E-6
долженствовать	1.4297750873765025E-6
должник	4.40582545443426E-6
должностной	5.507281818042825E-6
должность	7.033434337235076E-5
должный	8.793222696631222E-4
должок	2.0758216083392186E-6
доливать	2.266458286656086E-6
долина	3.818029029623919E-5
долинка	1.4297750873765025E-6
долить	1.6839573251323254E-6
долл	9.267060751514369E-6
доллар	1.0910772555668687E-4
долларовый	1.292093041925432E-6
доложить	5.205440410707785E-5
доложиться	1.101456363608565E-6
долой	8.684559789990607E-6
долото	1.5568662062544139E-6
долька	3.304369090825695E-6
доля	5.5432909683915666E-5
дом	0.0010834094247279015
домашний	7.403057674638337E-5
домик	6.229583010332287E-5
доминанта	2.20291272721713E-6
доминировать	2.78541368874089E-6
доминирующий	2.20291272721713E-6
домино	4.607053059324285E-6
домишко	4.734144178202197E-6
домкрат	1.4933206468154582E-6
домна	2.0758216083392186E-6
домовина	1.101456363608565E-6
домовитый	1.292093041925432E-6
домовладелец	1.292093041925432E-6
домовый	5.253099580287002E-6
домогаться	2.139367167778174E-6
домой	2.2715419314112018E-4
доморощенный	2.5947770104240234E-6
домотканый	1.5568662062544139E-6
домоуправление	2.5947770104240234E-6
домохозяйка	5.899146101249718E-6
домочадец	3.431460209703606E-6
домработница	4.151643216678437E-6
домушник	1.2285474824864763E-6
домысел	4.088097657239481E-6
дон	6.683933760320821E-5
донашивать	1.4933206468154582E-6
донбасс	2.9125048076188014E-6
донельзя	3.7597789334715434E-6
донесение	1.2253702045145285E-5
донести	2.010157863585631E-5
донестись	2.8002409859433133E-5
донжуан	1.101456363608565E-6
донизу	2.9125048076188014E-6
донимать	3.6326878145936325E-6
донный	1.101456363608565E-6
донор	4.215188776117393E-6
донорский	1.5568662062544139E-6
донос	1.582284430029996E-5
доносительство	1.292093041925432E-6
доносить	1.0506199160574004E-5
доноситься	4.712962325055879E-5
доносчик	6.089782779566585E-6
донышко	4.924780856519065E-6
донья	1.5568662062544139E-6
допереть	2.20291272721713E-6
допеть	1.4933206468154582E-6
допечь	1.292093041925432E-6
допивать	4.215188776117393E-6
допилить	1.6204117656933695E-6
допинг	1.4933206468154582E-6
дописать	3.6326878145936325E-6
дописывать	1.6839573251323254E-6
допить	1.0760381398329826E-5
доплата	1.3662295279375469E-6
доплыть	3.304369090825695E-6
доподлинно	2.9125048076188014E-6
допоздна	4.0245520978005255E-6
доползти	4.6705986187632416E-6
дополнение	6.02623722012763E-6
дополнительно	6.672283741090345E-6
дополнительный	3.8699245698324E-5
дополнить	5.253099580287002E-6
дополнять	4.607053059324285E-6
допотопный	4.40582545443426E-6
допрашивать	1.3228067289875938E-5
допрос	3.772488045359335E-5
допросить	5.253099580287002E-6
допрыгаться	1.7475028845712808E-6
допуск	4.215188776117393E-6
допускать	2.9241548268492767E-5
допускаться	6.354555943895567E-6
допустимый	4.602816688695022E-5
допустить	4.110338603043116E-5
допущение	2.266458286656086E-6
допытываться	7.064148024297239E-6
дора	1.1650019230475206E-6
доработать	1.292093041925432E-6
дорасти	3.050186853069872E-6
дорваться	3.6962333740325883E-6
дореволюционный	1.069683583889087E-5
дорн	9.722470594160217E-6
дорога	4.852338918758655E-4
дорого	2.548176933502122E-5
дороговатый	1.2285474824864763E-6
дороговизна	1.9487304894613073E-6
дорогой	8.356241066222671E-5
дорогостоящий	3.823324492910499E-6
дорогуша	5.7720549823718065E-6
дородный	9.722470594160217E-6
дорожать	1.4933206468154582E-6
дорожить	9.330606310953325E-6
дорожка	4.428066400237894E-5
дорожно	1.3662295279375469E-6
дорожный	2.0546397551928998E-5
дорофеенко	1.292093041925432E-6
досада	2.7102181100714593E-5
досадить	1.1650019230475206E-6
досадливый	7.456012307504132E-6
досадно	4.532916573312172E-6
досадный	3.6962333740325883E-6
досадовать	3.1137324125088277E-6
досаждать	2.78541368874089E-6
доселе	7.265375629187265E-6
доска	8.615718767265072E-5
досказать	2.266458286656086E-6
доскональный	4.278734335556348E-6
дослать	1.8989531345674586E-5
дословно	3.7597789334715434E-6
дослужиться	3.240823531386739E-6
дослушать	5.1260084614090905E-6
досматривать	2.0122760489002627E-6
досмотр	3.304369090825695E-6
досмотреть	2.9866412936309164E-6
доспех	9.658925034721261E-6
досрочно	3.050186853069872E-6
досрочный	2.5947770104240234E-6
доставала	1.0760381398329826E-5
доставать	4.466193735901268E-5
доставаться	1.1215791240975675E-5
доставить	4.6483576729596075E-5
доставка	7.265375629187265E-6
доставлять	2.1520762796659652E-5
достаток	7.000602464858283E-6
достаточно	1.5480757371986916E-4
достаточный	2.2368036922512397E-5
достать	1.5804839725125589E-4
достаться	4.259670667724662E-5
достигать	3.117968783138092E-5
достигаться	6.672283741090345E-6
достигнутый	5.380190699164913E-6
достигнуть	4.5509211484865415E-5
достижение	3.8699245698324E-5
достижимый	1.101456363608565E-6
достичь	1.173474664306048E-5
достоверно	8.038513269027893E-6
достоверность	6.5451926222124335E-6
достоверный	8.885787394880634E-6
достоинство	6.30160131102977E-5
достойно	1.0304971555683977E-5
достойный	4.362402655484306E-5
достопамятный	1.2285474824864763E-6
достопочтенный	1.8851849300223514E-6
достопримечательность	4.98832641595802E-6
